LK0540|一个放大器具有20dB的信号增益，其意义是：|A|||放大器把相当于输入信号的100倍的能量从电源转移到了输出负载|放大器把相输入信号的能量放大了100倍|放大器把相输入信号的能量放大了99倍|放大器产生了当于输入信号的100倍的能量，供给了输出负载
LK0541|射频信号通过某电路时产生了20dB的损耗。这部分被损耗的能量：|A|||在电路中被转化为热能等其他形式，或者通过电磁辐射等转移到了其他地方|返回了信号源|在电路中消失了|一部分在电路中消失了，一部分返回了信号源
LK0542|某电路输出信号功率是输入信号功率的100倍，该电路的增益为：|A|||20dB|10dB|100dB|1dB
LK0543|某电路输出信号功率是输入信号功率的100万倍，该电路的增益为：|A|||60dB|100dB|99万dB|100万dB
LK0544|某电路输出信号功率是输入信号功率的5倍，该电路的增益约为：|A|||7dB|3.5dB|14dB|5dB
LK0545|某电路输出信号功率是输入信号功率的2倍，该电路的增益约为：|D|||0.5dB|1dB|2dB|3dB
LK0546|某电路输出信号电压是输入信号电压的100倍，该电路的增益为：|D|||100dB|10dB|20dB|40dB
LK0547|某电路输出信号电压是输入信号电压的1万倍，该电路的增益为：（”x＾m”表示“x的m次方”）|B|||10,000 dB|80dB|9,999 dB|10＾4dB
LK0548|某电路输出信号电压是输入信号电压的10倍，该电路的增益约为：|D|||7dB|14dB|15dB|20dB
LK0549|某电路输出信号电压是输入信号电压的2倍，该电路的增益约为：|B|||0.5dB|6dB|2dB|4dB
LK0550|某电路输出信号功率是输入信号功率的1/100，该电路的增益为：|A|||-20dB|100dB|-10dB|-100dB
LK0551|某电路输出信号功率是输入信号功率的百万分之一，该电路的增益为：|A|||-60dB|990000dB|-1000000dB|-100dB
LK0552|某电路输出信号功率是输入信号功率的1/5，该电路的增益约为：|B|||-5dB|-7dB|-14dB|3.5dB
LK0553|某电路输出信号功率是输入信号功率的1/2，该电路的增益约为：|D|||-1dB|-2dB|0.5dB|-3dB
LK0554|某电路输出信号电压是输入信号电压的1/100，该电路的增益为：|A|||-40dB|-10dB|-100dB|-20dB
LK0555|某电路输出信号电压是输入信号电压的万分之一，该电路的增益为：（”x＾m”表示“x的m次方”）|B|||10＾-4dB|-80dB|-10,000 dB|1/10,000 dB
LK0556|某电路输出信号电压是输入信号电压的1/10倍，该电路的增益约为：|D|||-7dB|-14dB|0.143dB|-20dB
LK0557|某电路输出信号电压是输入信号电压的1/2，该电路的增益约为：|B|||-2dB|-6dB|-0.5dB|0.5dB
LK0558|信号依次通过增益分别为 x dB、y dB和 z dB的三个电路，总增益为：|C|||（x × y × z）dB|（x + y + z）倍|（x + y + z）dB|（x × y × z）倍
LK0559|信号依次通过增益分别为 x dB、y dB和 z dB的三个电路，总增益为：（”x＾m”表示“x的m次方”）|C|||（x × y × z）倍|（x + y + z）倍|10＾(（x + y + z）/10) 倍|10＾（x × y × z） 倍
LK0562|功率为0 dBm的射频信号通过增益为 23 dB的电路后，输出功率为：|B|||23W|0.2W|0.23W|23mW
LK0563|功率为0dBμ的射频信号通过增益为 36 dB的电路后，输出功率为：|B|||36mW|4mW|360μW|3.6W
LK0564|功率为0 dBW的射频信号通过增益为 -36 dB的电路后，输出功率为：|C|||360μW|25mW|0.25 mW|3.6mW
LK0565|功率为0 dBW的射频信号通过衰减量为 40 dB的衰减器后，输出功率为：|B|||0.40 W|100μW|40mW|140μW
LK1057|对称半波振子每一臂的长度为波长的：|D|||4倍|1/2倍|2倍|1/4倍
LK0903|在特定方向上具有主辐射瓣的水平偶极天线，其振子的总长度应为：|D|||1/2波长的任意整数倍|1/2波长的偶数倍|1/4波长的奇数倍|1/2波长的奇数倍
LK1214|对一个偶极子天线怎么做，才能让它的谐振频率升高一些？|A|||将振子截短一些|在振子某部位串联一个线圈|在振子的两端加上电容帽|将振子加长一些
LK0905|偶极天线与工作频率发生谐振的充分和必要条件是：|B|||两臂总电气长度为1/2工作波长的奇数倍|两臂总电气长度为1/2工作波长的整数倍|两臂总电气长度为1/4工作波长的整数倍|两臂总电气长度为工作波长的整数倍
LK0906|偶极天线两臂总长度选取下列电气长度时，在垂直于天线轴线方向的增益达到峰值：|A|||1/2工作波长的奇数倍|1/2工作波长的偶数倍|1/2工作波长的整数倍|1/4工作波长的奇数倍
LK0907|一副两臂电气长度各为1/4波长的偶极天线，断开中点，通过平衡-不平衡变换器进行馈电，测得谐振频率为f，输入阻抗为Z。如果总长度不变，但将断开的馈电点向一侧偏移1/8波长，最明显的影响将是：|C|||谐振频率显著变高，相比之下阻抗变化不大|阻抗显著变小，相比之下谐振频率变化不大|阻抗显著变大，相比之下谐振频率变化不大|谐振频率显著变低，相比之下阻抗变化不大
LK0916|制作工作频率为f（单位：兆赫兹）的某相控天线阵列需要长度为1/4波长的同轴电缆。其大致长度（单位：米）为：|D|||71.3 / f|75 / f|149.8 / f|48.8 / f
LK0917|制作工作频率为f（单位：兆赫兹）的半波长偶极天线。每个振子的大致长度（单位：米）为：|B|||150 / f|71.3 / f|48.8 / f|142.6 / f
LK1034|南北走向的水平极化偶极天线，中点馈电，通过特性阻抗为50欧的电缆连接到输入/输出阻抗为50欧的收发信机，通信对象在东西方向。选择天线长度的原则是：|D|||天线臂长为四分之一波长的偶数倍时，通信效果肯定最好|只要电压驻波比达到最低，通信效果一定好|只要天线与工作频率谐振，通信效果一定好|天线臂长为四分之一波长的奇数倍时，通信效果肯定最好
LK0207|甲天线的增益为0dBd，乙天线的增益为2dBi。当两副天线按同样条件架设、用同样功率驱动时、在它们最大发射方向的同一远方地点接收并比较收到的信号功率强度，正确的说法为：|B|||甲天线的效果与半波长偶极天线相当，乙天线发射的信号强度比甲天线好2dB。|甲天线的效果与半波长偶极天线相当，乙天线比甲天线略差。|甲天线效果为零，不能工作，乙天线效果比甲天线好2倍。|甲、乙天线的效果实际相同
LK0927|业余条件测试天线增益的典型方法如图。用场强表或接收机接收设置在远处同一地点、最大辐射方向朝向自己的半波偶极天线（上）和待测天线（下）。调整送到两副天线的射频功率Po和P，使接收到的场强相同。待测天线的增益dBd值为：|B|<img src='LK0927.jpg'/>||10 lg(P-Po)|10 lg(Po/P)|P - Po|10 lg(P/Po)
LK0928|业余条件测试天线增益的典型方法如图。用场强表或接收机接收设置在远处同一地点、最大辐射方向朝向自己的半波偶极天线（上）和待测天线（下）。调整送到两副天线的射频功率Po和P，使接收到的场强相同。待测天线的增益dBi值为：|A|<img src='LK0928.jpg'/>||10 lg(Po/P) + 2.15|20 lg(P/Po) + 2.15|10 lg(P-Po) + 2.15|10 lg(P/Po) + 2.15
LK0946|某业余电台使用半波长偶极天线发射时，对方接收机的信号强度指示为S4。现发射功率不变，发信端改用增益为 8.15 dBi的八木天线（最大辐射方向不变），对方接收的信号强度指示将变为：【提示：收信机信号强度指示S1至S9每档相差6dB】|A|||S5|S8|S6|S7
LK0947|某业余电台使用半波长偶极天线发射时，对方接收机的信号强度指示为S4。现发射功率不变，发信端改用增益为 12 dBd的八木天线（最大辐射方向不变），对方接收的信号强度指示将变为：【提示：收信机信号强度指示S1至S9每档相差6dB】|A|||S6|S8|S5|S7
LK0948|某业余电台使用半波长偶极天线发射时，对方亦使用半波长偶极天线接收，接收机的信号强度指示为S4。现发射功率不变，收发双方都改用增益为 8.15 dBi的八木天线（最大辐射方向不变），对方接收的信号强度指示将变为：【提示：收信机信号强度指示S1至S9每档相差6dB】|B|||S5|S6|S7|S4
LK0206|甲偶极天线的增益为6.15dBi，乙偶极天线的增益为1dBd。当两副天线按同样条件架设、用同样功率驱动时、在它们最大发射方向的同一远方地点接收时，两天线产生的信号功率的关系为：|D|||甲天线的信号功率为乙天线的5.15倍|甲天线的信号功率为乙天线的6.15倍|甲天线的信号功率为乙天线的1/2|甲天线的信号功率为乙天线的两倍
LK0990|假设收发天线均采用半波长偶极天线。在地面电台之间的近距离通信中，发射天线和接收天线的最佳极化方式为：|C|||收发天线的极化方向都平行于两台之间的连线|发信天线垂直极化，收信天线的极化方向平行于两台之间的连线|收发天线都处于垂直于两台连线的平面内并且极化方向互相一致|收发天线都处于垂直于两台连线的平面内收发天线极化方向互相垂直
LK1212|下列哪一项描述了一个导线与地球表面平行架设的偶极子天线的性质？|D|||是垂直极化的天线|是菱形天线|是地波天线|是水平极化的天线
LK0988|垂直偶极天线所发射的无线电波的极化方式为：|D|||右旋圆极化波|水平极化波|左旋圆极化波|垂直极化波
LK0989|水平偶极天线所发射的无线电波的极化方式为：|C|||垂直极化波|右旋圆极化波|水平极化波|左旋圆极化波
LK0950|甲、乙业余电台相距10公里，均使用1/2波长水平偶极天线，正在UHF频段进行稳定的通信。现其中一方改用1/2波长垂直偶极天线，改变前后的通信效果的比较将是：|A|||通信效果变差|通信效果没有改变|通信效果变好|通信效果的变化不确定
LK0951|甲、乙业余电台相距10公里，分别使用1/2波长水平和垂直偶极天线，正在UHF频段进行稳定的通信。现改为双方都用1/2波长垂直偶极天线，改变前后的通信效果的比较将是：|D|||通信效果没有改变|通信效果的变化不确定|通信效果变差|通信效果变好
LK0952|甲、乙业余电台相距10公里，分别使用1/2波长水平和垂直偶极天线，正在UHF频段进行稳定的通信。现改为双方都用1/2波长水平偶极天线，改变前后的通信效果的比较将是：|A|||通信效果变好|通信效果的变化不确定|通信效果没有改变|通信效果变差
LK0953|甲、乙业余电台相距10公里，分别使用左旋圆极化和右旋圆极化天线，正在UHF频段进行稳定的通信。现改为双方都用左旋圆极化天线，比较改变前后的通信效果是：|B|||通信效果没有改变|通信效果变差|通信效果的变化不确定|通信效果变好
LK0954|甲、乙业余电台相距10公里，分别使用左旋圆极化和右旋圆极化天线，正在UHF频段进行稳定的通信。现改为双方都用右旋圆极化天线，改变前后的通信效果的比较将是：|B|||通信效果的变化不确定|通信效果变差|通信效果没有改变|通信效果变好
LK0955|甲、乙业余电台相距10公里，分别使用左旋圆极化和半波长水平极化天线，正在UHF频段进行稳定的通信。现乙台改用半波长垂直极化天线，改变前后的通信效果的比较将是：|C|||通信效果变差|通信效果的变化不确定|通信效果没有改变|通信效果变好
LK0956|甲、乙业余电台相距10公里，分别使用左旋圆极化和半波长水平极化天线，正在UHF频段进行稳定的通信。现将甲台天线改为右旋圆极化天线，改变前后的通信效果的比较将是：|A|||通信效果没有改变|通信效果变差|通信效果的变化不确定|通信效果变好
LK0957|甲、乙业余电台相距10公里，分别使用左旋圆极化和半波长水平极化天线，正在UHF频段进行稳定的通信。现将乙台天线改为右旋圆极化天线，改变前后的通信效果的比较将是：|C|||通信效果没有改变|通信效果的变化不确定|通信效果变好|通信效果变差
LK0958|甲、乙业余电台相距10公里，分别使用左旋圆极化和半波长水平极化天线，正在UHF频段进行稳定的通信。现将乙台天线改为左旋圆极化天线，改变前后的通信效果的比较将是：|D|||通信效果变好|通信效果没有改变|通信效果的变化不确定|通信效果变差
LK0959|甲、乙业余电台相距10公里，分别使用左旋圆极化和右旋圆极化天线，正在UHF频段进行稳定的通信。现将双方天线均改为半波长水平极化天线，改变前后的通信效果的比较将是：|A|||通信效果没有改变|通信效果变差|通信效果的变化不确定|通信效果变好
LK0995|在视距通信中，已知发射天线是处于垂直于两台连线的平面内的偶极天线，但极化方向不断变化。能够保证在任何时刻信号都不会因极化问题而中断通信的接收天线极化方式为：|D|||垂直极化|水平极化|极化方向平行于两台之间的连线|指向发射点、右旋或左旋圆极化
LK0949|甲、乙业余电台相距2000公里，均使用1/2波长水平偶极天线，正在HF频段进行稳定的通信。现其中一方改用1/2波长垂直偶极天线，改变前后的通信效果的比较将是：|B|||通信效果变差|通信效果的变化不确定，取决于当时天波反射途中极化方向的旋转情况|通信效果没有改变|通信效果变好
LK0993|在视距通信中，已知发射天线为指向接收点的左旋圆极化天线，接收天线的最佳极化方式为：|B|||垂直极化|指向发射点的右旋圆极化|水平极化|指向发射点的左旋圆极化
LK0994|卫星采用左旋圆极化天线，从北向南飞行，天线一直指向地球的南极。地面业余电台采用自动跟踪的圆极化天线指向卫星。地面业余电台天线的最佳极化旋转方向为：|C|||卫星过顶后为右旋圆极化，过顶前为左旋圆极化|最佳方向为为右旋圆极化|卫星过顶前为右旋圆极化，过顶后为左旋圆极化|最佳方向为为左旋圆极化
LK0991|假设收发天线均采用半波长偶极天线。在依靠电离层反射的远距离通信中，发射天线和接收天线的最佳极化方式为：|D|||收发天线都处于垂直于两台连线的平面内并且极化方向互相一致|收发天线都处于垂直于两台连线的平面内收发天线极化方向互相垂直|收发天线的极化方向都平行于两台之间的连线|不确定，根据具体传播情况而经常变化
LK0992|右旋（或顺时针）极化波[right-hand（clockwise）polarized wave]是指：在任何一个垂直于传播方向的固定平面上，顺着传播方向看去，其电场向量随时间向右（顺时针方向）旋转的椭圆极化波或圆极化波。从地面某业余电台看一颗业余卫星，发现从卫星到达该台的无线电波的电场是按顺时针方向旋转的，其极化方式为：|A|||左旋（或逆时针）椭圆极化波或圆极化波|右旋（或顺时针）椭圆极化波或圆极化波|水平极化波|垂直极化波
LK1069|在导电良好的地面上，决定短波天线辐射仰角的主要参数是：|D|||天线导线或者八木天线主梁与地面之间的夹角|天线离海平面的绝对高度|天线的绝对高度，与波长无关|天线离地面的相对于波长的高度，即离地高度除以波长
LK0920|短波水平偶极类天线（如偶极天线和八木天线等）的发射仰角主要由下列因素决定：|A|||由天线的辐射和大地的反射叠加造成，仰角高低与天线离地高度与波长的比值有关|由天线振子导体所指的方向决定|由天线振子的长度所决定|由八木天线主梁所指的方向决定
LK0921|架设短波天线时，天线发射仰角的大致选择原则是：|B|||近距离通信选择低发射仰角，远距离通信选择高发射仰角|远距离通信选择低发射仰角，近距离通信选择高发射仰角|近处开阔时选择低发射仰角，近处有建筑物时选择高发射仰角|较低频率通信选择低发射仰角，较高频率通信选择高发射仰角
LK0922|架设短波天线时，天线高度的大致选择原则是：|B|||近处有建筑物时选择较低的高度，近处开阔时选择较高的高度|远距离通信选择较高的高度，近距离通信选择较低的高度|较低频率通信选择较高的高度，较高频率通信选择较低的高度|远距离通信选择较低的高度，近距离通信选择较高的高度
LK0923|在针对特定对象的DX通信中，计算天线最佳发射仰角的基本方法是：|C|||根据通信对象所在的方位、通信方向上障碍物所遮挡的仰角、本台周围的大地导电率、实际工作频率，找公式计算|根据通信双方的发射功率、天线极化方向、通信方向上障碍物所遮挡的仰角、太阳10.7 cm 射电流量，找公式计算|根据所使用电离层的大致高度、通信对象的大致距离、电波在传播途经中经电离层反射的次数，用简单几何方法计算|根据通信对象所在的方位、地球半径、对方天线高度、实际工作频率、太阳平均黑子数，查表计算
LK1215|在自由空间中的半波偶极子天线，哪个方向的辐射强度最大？|A|||垂直于导体的方向|沿着导体的方向|沿着馈线的方向|各个方向强度相同
LK1035|北京的水平极化半波长偶极天线，通信对象为纽约的业余电台。按电波的最短传输途径考虑，天线的最佳走向应大致为：|C|||南-北|西偏南30度-东偏北30度|东-西|东偏南30度-西偏北30度
LK0934|通过目视判断全尺寸八木天线发射方向的办法是：|D|||比主振子长者为引向振子，比主振子短者为反射振子，引向振子朝向最大辐射方向|比主振子短者为引向振子，比主振子长者为反射振子，反射振子朝向最大辐射方向|主振子两端所指方向为最大辐射方向|比主振子短者为引向振子，比主振子长者为反射振子，引向振子朝向最大辐射方向
LK1210|什么是八木天线？|B|||一种可以将接收到的信号反向的天线|一种可以集中聚集某一方向信号的天线|一种由日本八木秀次发明的全向天线|用八根木头制作的天线
LK0935|在因空间限制、HF偶极天线达不到自然谐振所需长度而必须缩短时，可以在天线电路的某一点串入一个线圈，或者将整个振子做成一个线圈，加以补偿，构成“加感天线”。在充分优化设计的条件下，它们与全尺寸半波长偶极天线相比较的结果是：|D|||只要设计得当、制作精心、妥善调试，可以得到和全尺寸天线完全一样的相同效果|无论是谐振和阻抗匹配条件还是辐射效率，都不能得到全尺寸天线的效果|如果设计得当、制作精心、妥善调试，有可能得到比全尺寸偶极天线更好的效果|可以和全尺寸天线一样满足谐振和阻抗匹配条件，但辐射效率肯定不如全尺寸天线
LK0943|水平偶极天线振子的最短理想长度是工作频率的半波长。因条件限制而必须缩短振子时，不得不在天线的某个地方串入额外的电感将振子的自然谐振频率补偿到工作频率，但天线的效率比半波长天线有所降低。图为常用的方案，如果振子（红色部分）总长度相等，各方案的名称以及按发射效率由高到低的排序为：|C|<img src='LK0943.jpg'/>||A-底部加感,B-中间加感, C-顶部加感|A-顶部加感,B-中间加感, C-底部加感|C-顶部加感,B-中间加感,A-底部加感|B-中间加感, A-顶部加感, C-底部加感
LK0944|垂直GP天线振子的最短理想长度是工作频率的1/4波长。因条件限制而必须缩短振子时，不得不在天线的某个地方串入额外的电感将振子的自然谐振频率补偿到工作频率，但天线的效率比1/4波长天线有所降低。图为常用的方案，如果振子（红色部分）总长度相等，各方案的名称以及按发射效率由高到低的排序为：|A|<img src='LK0944.jpg'/>||C-顶部加感,B-中间加感,A-底部加感|A-底部加感,B-中间加感, C-顶部加感|A-顶部加感,B-中间加感, C-底部加感|B-中间加感, A-顶部加感, C-底部加感
LK0941|图示为我国业余电台野外通信常见的14MHz/21MHz/29MHz三频段偶极天线原理图。其中各段天线的电气长度应分别为：|C|<img src='LK0941.jpg'/>||A为28MHz的1/4波长，B为21MHz的1/4波长，C为14MHz的1/4波长|A为28MHz的半波长，B为21MHz的半波长，C为14MHz的半波长|A为28MHz的1/4波长，A+B为21MHz的1/4波长，A+B+C为14MHz的1/4波长|A为28MHz的半波长，A+B为21MHz的半波长，A+B+C为14MHz的半波长
LK0942|图示为我国业余电台野外通信常见的14MHz/21MHz/29MHz三频段偶极天线原理图。其中部件A、B、C、D的作用分别为：|B|<img src='LK0942.jpg'/>||A、D为14MHz陷波器，B、C为21MHz陷波器，即分别谐振于14MHz和21MHz的串联谐振回路|A、D为21MHz陷波器，B、C为28MHz陷波器，即分别谐振于21MHz和28MHz的并联谐振回路|A、D为21MHz陷波器，B、C为28MHz陷波器，即分别谐振于21MHz和28MHz的串联谐振回路|A、D为14MHz陷波器，B、C为21MHz陷波器，即分别谐振于14MHz和21MHz的并联谐振回路
LK0945|业余和专业无线电通信常用工作于不同频率的多副偶极天线的馈电点并联在一起构成多频段天线。对图示的由7MHz、14MHz和28MHz半波长振子组成的多频段天线的分析为：|B|<img src='LK0945.jpg'/>||只能工作于7/14/28MHz三个频段。不工作的振子呈现高阻抗；并联后的总阻抗为50欧左右|7MHz振子可以以3/2波长方式工作于21MHz，可在7/14/21/28MHz四个频段工作；不工作的振子呈现高阻抗，并联后总阻抗为50欧左右|只能工作于7/14/28MHz三个频段；每个偶极天线的阻抗都是50欧，并联后总阻抗为17欧左右|7MHz振子可以3/2波长方式工作于21MHz，可在7/14/21/28MHz四个频段工作；每个偶极天线的阻抗都是50欧，并联后总阻抗为17欧左右
LK0924|在HF远距离通信中，收发信天线周围的大地导电率对辐射效果的影响大致是：|D|||大地导电率越低，大地中的感应电流越弱，效果越好|大地导电率太高、太低都不好，最好是处于中间值|HF远距离通信依靠天波反射，与大地导电率无关|大地导电率越高，大地反射比较接近于理想情况，效果越好
LK0939|行波天线是一种依靠射频电流在长导线组成的连续匹配回路中流动产生辐射的天线，业余通信常用的有T2FD天线和贝伐列奇天线等。与驻波天线相比，行波天线的特点有：|D|||对长度要求比较严格，是没有自然谐振点的宽带天线|在较宽的频带内具有一些列自然谐振频率点，但对长度要求比较严格|可以依靠天线调谐器实现在较宽的频带内谐振，对长度没有要求|是没有自然谐振点的宽带天线，对长度要求不严格但一般需接近或大于波长，
LK0940|业余通信常用的T2FD行波天线和贝伐列奇等行波天线都在天线的终端接了一个无感电阻。关于它的作用，正确说法是：|D|||串联电阻的损耗降低了天线谐振时的Q值，使谐振响应显得平坦，但辐射效率比较低下|在匹配状态下，输入功率的一半消耗在电阻上，所以天线的辐射效率大约是50%|电阻相当于一个假负载，虽实现了宽带工作，但绝大部分能量消耗在这个电阻上|长度足够时大部分功率边行进边辐射到空间，只剩小部分到达电阻并消耗而不反射回去
LK0209|《中华人民共和国无线电频率划分规定》脚注5.67A 说“使用135.7-137.8kHz频段内频率的业余业务台站，其最大有效辐射功率不得超过1瓦（e.i.r.p.）”。其意思为，该频率的业余电台：|D|||扣除馈线损耗后实际馈送到发射天线的功率不得超过1瓦|发射机标称输出功率不得超过1瓦|扣除馈线和天线的总损耗后天线实际辐射的功率最大不得超过1瓦|实际馈送到发射天线的功率不得超过1瓦除以天线的绝对增益比值Gi后得到的功率值
LK0210|《中华人民共和国无线电频率划分规定》脚注5.67A 说“使用135.7-137.8kHz频段内频率的业余业务台站，其最大辐射功率不得超过1瓦（e.i.r.p.）”。其意思为，该频率的业余电台：|C|||发射机标称输出功率不得超过1瓦|扣除馈线和天线的总损耗后天线实际辐射的功率最大不得超过1瓦|实际馈送到发射天线的功率不得超过1瓦除以天线的绝对增益比值Gi后得到的功率值|扣除馈线损耗后实际馈送到发射天线的功率不得超过1瓦
LK0208|已知某天线的增益为3.85 dBd，馈入的功率为10W，其等效全向辐射功率（e.i.r.p）为：|A|||40W|100W|38.5W|13.85W
LK0211|已知某天线的增益为5.15 dBi，馈入的功率为10W，其有效辐射功率（e.r.p）为：|A|||20W|15.15W|10W|51.5W
LK0911|同轴电缆的绝缘介质相同时，影响特性阻抗的因素是：|A|||外导体内径和内导体外径的比越大，特性阻抗越高|外导体内径越大，特性阻抗越高|内导体外径越大，特性阻抗越高|电缆的长度越长，特性阻抗越高
LK0912|一根特性阻抗为50欧的同轴电缆，一端接一个50欧电阻负载，用天线阻抗分析仪测量另一端在某工作频率下的实际阻抗。|B|||读数取决于电缆长度，长1/4波长的偶数倍时接近无穷大，1/4波长奇数倍时接近零|读数为50欧，与电缆长度无关|读数取决于负载电阻的额定功率，额定功率越小，读数越大|读数取决于电缆长度，长1/4波长的奇数倍时接近无穷大，1/4波长偶数倍时接近零
LK0913|一根特性阻抗为50欧的同轴电缆，一端开路，用天线阻抗分析仪测量另一端在某工作频率下的实际阻抗。|C|||读数为50欧，与电缆长度无关|读数取决于负载电阻的额定功率，额定功率越小，读数越大|读数取决于电缆长度，长1/4波长的偶数倍时接近无穷大，1/4波长奇数倍时接近零|读数取决于电缆长度，长1/4波长的奇数倍时接近无穷大，1/4波长偶数倍时接近零
LK0914|一根特性阻抗为50欧的同轴电缆，一端芯线和外屏蔽层短路，用天线阻抗分析仪测量另一端在某工作频率下的实际阻抗。|D|||读数为50欧，与电缆长度无关|读数取决于电缆长度，长1/4波长的偶数倍时接近无穷大，1/4波长奇数倍时接近零|读数取决于负载电阻的额定功率，额定功率越小，读数越大|读数取决于电缆长度，长1/4波长的奇数倍时接近无穷大，1/4波长偶数倍时接近零
LK0915|用天线阻抗分析仪测量一副失配天线在某工作频率下的实际阻抗，发现配用不同的电缆连接仪器和天线时，得到的读数相差很大。为保证读数准确，可采取以下措施：|B|||换用接触件镀金的高档电缆接头|使用电气长度正好等于波长的连接电缆|将电缆外皮妥善接地，并将仪器放入屏蔽室|用高档纯银音响线材代替普通铜质同轴电缆
LK0701|无线电发射设备和市电网的发电机都属于交流电源。接到无线电发射设备的平行导线上可能会出现电压和电流的驻波，造成各处电压不同，而接到市电网上的电线却看不到这种现象。原因是：|A|||市电频率很低，导线长度的差别与波长相比微不足道，驻波现象很不明显而已|无线电设备所接的馈线和市电网用的电线性能不同，所以现象不同|供电工程和无线电工程所适用的电学理论基础不相同|市电网的发电能力远大于无线电发射设备，致使电路各处电压恒定
LK1187|如果在驻波表上读到了4:1，这意味着？|C|||良好的阻抗匹配|天线的增益是4dB|阻抗匹配得不好|天线有4dB的损失
LK1220|收发信机天线调谐器（天调）的作用是什么？|B|||它帮助接收机在遇到弱信号时能自动调准频率|它将发射机的输出阻抗和天线的输入阻抗进行良好的匹配|它可以使一部天线既能作为发射天线，又能作为接收天线|它能够依照发射机当前工作的波段自动连接合适的天线
LK0936|天线调谐器（俗称“天调”）的作用是：|A|||补偿不匹配系统，向收发信机提供谐振的、阻抗匹配的负载，但不能改善天线本身的辐射效率|对不匹配的天馈系统进行补偿，使整个天馈系统的传输和辐射效率达到匹配天线的水平|对不匹配的天馈系统进行补偿，虽然不能改善馈线的损耗，但能使天线本身的辐射效率达到匹配天线的水平|对天馈系统进行优化调谐，使整个系统的辐射功率获得一个附加的增益
LK0937|天线通过50欧同轴馈线与输出阻抗为50欧的收发信机相连接，并打算在天线电路中串入天线调谐器和通过式驻波功率计来监测和补偿天线的失配。理论上最理想的连接顺序为：|A|||天线-天线调谐器-驻波功率计-馈线-收发信机|天线-天线调谐器-馈线-驻波功率计-收发信机|天线-驻波功率计-天线调谐器-馈线-收发信机|天线-馈线-天线调谐器-驻波功率计-收发信机
LK0938|塔上的天线通过50欧同轴馈线与输出阻抗为50欧的收发信机相连接，在天线电路中串入天线调谐器ATU和通过式驻波功率计M来监测和补偿天线的失配。有四种方案：1、ATU和M均在塔顶，2、ATU和M均在塔底，3、ATU在塔底、M在机房，4、ATU和M均在机房。当ATU调到最佳状态时，各方案按天线系统发射效率由高到低的排序为：|D|<img src='LK0938.jpg'/>||方案3最好，方案4其次，方案2再其次，方案1最差|方案2最好，方案1其次，方案4再其次，方案3最差|方案4最好，方案2、3其次，方案1最差|方案1最好，方案2、3其次，方案4最差
LK0908|天线和馈线之间经常接一个俗称“巴伦（BALUN）”的部件。“巴伦”的由来是：|A|||平衡和不平衡两个英文字头的组合|发明平衡不平衡转换器的人的名字|著名天线阻抗匹配理论家的名字|宽带阻抗变压器的英文缩写
LK0909|天线和馈线之间经常接一个俗称“巴伦（BALUN）”的部件。它的主要功能是：|C|||实现天线和馈线之间的自动阻抗匹配|展宽天线的工作频带|在平衡电路和不平衡电路之间传递射频能量，并阻断两者之间的任何寄生耦合|降低天线的驻波比
LK0667|同样材料、同样直径、同样长度的实心铜线和空心铜管，在交流电路中的发热损耗情况为：|A|||在低频率下实心铜线损耗较小，在高频率下两者损耗一样|在各种频率下两者耗差都一样|在不同频率两者的发热损耗大小不好说，取决于具体散热条件|在低频率下实心铜线损耗较大，在高频率下两者损耗一样
LK0668|把实心导线接到频率为数十兆赫兹的高频率射频电路中，则会有下列现象：|A|||电流集中在导线表层，导线内部没有电流|导线外层和内层都有电流，但两者方向相反|表层的电流沿导线方向流动，内层电流形成螺旋状涡流|导线截面各处的电流密度均匀分布
LK0669|工作在高频率下的射频部件积灰或受潮后，即使没有漏电，也可能因绝缘物体的物理变化而带来额外的：|A|||介质损耗|磁阻损耗|磁滞损耗|涡流损耗
LK1125|下列哪一种导体最适合射频接地使用？|A|||镀银软铜丝编织扁带|圆形多股线|圆形铜包钢单股线|双绞线
LK0975|什么是波阻抗？|B|||射频电流在进入发射天线馈电点时遇到的阻抗就是波阻抗|电磁波传到远方时，电场E和磁场H在空间的比值为常量，称为波阻抗。|射频电流在同轴电缆中通过时遇到的阻抗就是波阻抗|射频电流在发射设备输出端遇到的外界阻抗就是波阻抗
LK0976|什么叫“理想点源天线”？对业余无线电爱好者有什么意义？	|C|||一种带宽几乎无穷宽的高级天线专利的名称。业余无线电不需要这样的宽带天线|一种仅用于无线电测试的标准接收天线，但发射效果不好，对业余无线电无用处|一种小到一个点的、能把发射机的射频能量全部转换为电磁波并加以各向同性均匀辐射的理论假想天线。经常作为衡量实际天线辐射性能的比较基准|一种专业通信使用的增益极高的专用天线。在业余无线电中没有应用价值
LK0982|80米波段业余无线电测向机多采用环形天线和鞭状天线分别接收信号的磁场和电场分量，组合得到心形图单向特性。但远处调好的方向性，往往在接近电台后变差而需要重新调整鞭状天线的长度。其原因是：|D|||接近电台时信号场强导致接收机前级半导体器件过载|接近电台时信号场强导致鞭状天线进入非线性工作区|接近电台时信号场强导致环形天线发热变形而改变参数|远场区内电场和磁场的比值不变，而近场区内恒比关系不再存在
