76-Third-tw-108|76|圖T-1中的元件2是什麼？|A|<img src='TW_T-1.png'/>||電晶體|連接器|電阻器|指示燈
77-Third-tw-108|77|圖T-1中的元件3是什麼？|C|<img src='TW_T-1.png'/>||電阻器|接地符號|燈|電晶體
78-Third-tw-108|78|圖T-1中的元件4是什麼？|C|<img src='TW_T-1.png'/>||電阻器|電晶體|電池|接地符號
79-Third-tw-108|79|圖T-2中的元件6是什麼？|A|<img src='TW_T-2.png'/>||電容器|調節器IC|電阻器|電晶體
80-Third-tw-108|80|圖T-2中的元件8是什麼？|B|<img src='TW_T-2.png'/>||電阻器|發光二極管|電感器|調節器IC
81-Third-tw-108|81|圖T-2中的元件9是什麼？|C|<img src='TW_T-2.png'/>||可變電感器|可變變壓器|可變電阻器|可變電容器
82-Third-tw-108|82|圖T-2中的元件4是什麼？|A|<img src='TW_T-2.png'/>||變壓器|電位器|可變電感器|雙極開關
83-Third-tw-108|83|圖T-3中的元件3是什麼？|D|<img src='TW_T-3.png'/>||連接器|電表|可變電容器|可變電感器
84-Third-tw-108|84|圖T-3中的元件4是什麼？|D|<img src='TW_T-3.png'/>||接地|假負載|發射機|天線
85-Third-tw-108|85|電路圖上的符號代表什麼？|A|||電氣元件|數字代碼|交通節點|邏輯狀態
86-Third-tw-108|86|電路圖中準確地表示了以下哪項？|A|||元件的物理外觀|電線長度|元件的連接|以上皆是
87-Third-tw-108|87|下列哪種設備或電路改變交流電成不同的直流信號？|B|||放大器|整流器|變壓器|反射器
88-Third-tw-108|88|什麼最能描述繼電器？|B|||電流控制放大器|由電磁鐵控制的開關|傳輸電晶體|光學感應器
89-Third-tw-108|89|圖T-2中元件3代表什麼類型的開關？|A|<img src='TW_T-2.png'/>||單刀單擲|雙刀雙擲|單刀雙擲|雙刀單擲
90-Third-tw-108|90|以下哪項被用在數字刻度上顯示信號強度？|B|||電位計|電表|繼電器|電晶體
91-Third-tw-108|91|什麼類型的電路控制的電壓量來自電源？|D|||反向器|振盪器|過濾器|調節器
92-Third-tw-108|92|通常使用什麼元件將交流120伏特電流轉換為較低的交流電壓以用於其|B|||電晶體|變壓器|二極體|可變電容器
93-Third-tw-108|93|以下哪項通常被用作視覺指示器？|D|||場效應電晶體|齊納二極體|雙極電晶體|發光二極體
94-Third-tw-108|94|以下哪一項與電感器一起用來製作調諧電路？|D|||電阻器|電位計|齊納二極體|電容器
95-Third-tw-108|95|什麼是結合了許多半導體和其他設備到一個包裝的設備名稱？|B|||變壓器|積體電路|多極繼電器|傳感器
96-Third-tw-108|96|圖T-1中元件2的功能是什麼？|B|<img src='TW_T-1.png'/>||當電流流過發光|控制電流的流動|將電能轉換成無線電波|提供電能
97-Third-tw-108|97|什麼是簡單的諧振或調諧電路？|D|||電壓調節器|設計用於提供高傳真音頻的電路|用於降低駐波比的電阻電路|串聯或並聯形成濾波器的電感器和電容器
98-Third-tw-108|98|以下哪個專有名詞是描述接收機檢知信號存在的能力？|D|||線性|選擇性|總諧波失真|靈敏度
99-Third-tw-108|99|什麼是收發機？|A|||發射機和接收機的組合單元|天線開關的類型|天線匹配網路的類型|中繼電臺濾除不必要干擾的元件
100-Third-tw-108|100|以下哪一個是將無線電信號從一個頻率轉換為另一個？|D|||分相器|倒向器|放大器|混頻器
101-Third-tw-108|101|以下哪個專有名詞是描述接收機解析多組信號的能力|C|||靈敏度|解析度|選擇性|諧波失真
102-Third-tw-108|102|什麼是產生所要頻率的信號的電路名稱？|B|||電抗器|振盪器|乘積檢波器|低通濾波器
103-Third-tw-108|103|什麼設備會將低功率28 MHz SSB激發器的輸出產生222 MHz輸出信號？|C|||相位轉換器|低通濾波器|變頻器|高通濾波器
104-Third-tw-108|104|“PTT”是什麼意思？|C|||使用精確的音頻傳輸讓中繼器只能接受某些信號|用於匹配天線的主變壓調諧器|在接收和發送之間切換的按鍵通話功能|預發射調諧以減少發射機諧波發射
105-Third-tw-108|105|以下哪個專有名詞是描述將語音與射頻載波信號相結合？|D|||阻抗匹配|振盪|低通濾波|調變
106-Third-tw-108|106|以下哪種設備是對於VHF弱信號通信最有用？|D|||四分之一波長垂直天線|全向性天線|行動式VHF FM收發機|多種模式的VHF收發機
107-Third-tw-108|107|什麼設備增加了手持式收發機的低功率輸出？|A|||射頻功率放大器|阻抗網路|以上皆是|分壓器
108-Third-tw-108|108|RF前置放大器應該安裝在哪裡？|A|||在天線和接收機之間|在發射機功率放大器的輸出端|在接收機的音頻輸出端|發射機和天線調諧器之間
109-Third-tw-108|109|假負載的主要用途是什麼？|A|||防止測試時的信號輻射|防止發射機過調變|提高接收機的雜訊比|改善天線的輻射
110-Third-tw-108|110|以下哪種儀器可用於確定天線是否諧振在所需的工作頻率？|D|||頻率計數器|Q分析儀|真空管電壓計(VTVM)|天線分析儀
111-Third-tw-108|111|一般來說，駐波比（SWR）是什麼？|C|||饋線中高阻抗與低阻抗的比率|顯示您的電臺接地質量|衡量負載與傳輸線相匹配情形|發射機效率比
112-Third-tw-108|112|在SWR儀表上什麼讀數，表示天線和饋線之間的阻抗完美匹配？|D|||2:1|10:1|1:3|1:1
113-Third-tw-108|113|多數發射機中的保護電路開始降低發射機功率的近似SWR值是多少？|A|||2:1|10:1|6:1|1:2
114-Third-tw-108|114|SWR讀數4：1代表什麼意義？|C|||增益為+ 4dB|良好的阻抗匹配|阻抗不匹配|損失-4dB
115-Third-tw-108|115|饋線的電力損耗會發生什麼事？|D|||增加SWR|會反射回到您的發射機並可能導致損壞|可能會導致信號失真|被轉化成熱量
116-Third-tw-108|116|除了SWR儀表外，您可以使用什麼儀器來確定饋線和天線是否正確匹配？|D|||音聲調諧器|電壓表|歐姆表|方向功率表
117-Third-tw-108|117|以下哪項是同軸電纜故障的最常見原因？|B|||伽馬射線|受潮|超載|速度係數超過1.0
118-Third-tw-108|118|為什麼同軸電纜的外皮要抗紫外線？|B|||紫外線會增加電纜外皮的損耗|紫外線會損壞外皮並讓水進入電纜|紫外線和射頻信號可以混合在一起而造成干擾|防紫外線外皮可防止諧波輻射
119-Third-tw-108|119|與泡棉或固體介質類型同軸電纜相比，空氣絶緣同軸電纜的缺點是什麼？|C|||不能用於VHF或UHF天線|不能在低於冰點的溫度下使用|需要特殊的技術來防止進水|每公尺損失更多
120-Third-tw-108|120|以下哪一種是同軸電纜的常見用途？|C|||連接從終端節點控制器(TNC)到電腦的數據信號|傳送從車用電池到行動無線電臺的直流電|在無線電收發機和天線之間傳送射頻信號|在塔上固定桅杆、管道和其他圓柱形物體
121-Third-tw-108|121|假負載由什麼組成？|B|||低壓電源供應器和直流繼電器|無感電阻器和散熱器|高增益放大器和TR開關|用於終止傳輸線的50歐姆電抗
122-Third-tw-108|122|哪種儀器用於測量電位或電動勢(EMF)？|A|||電壓表|電流表|歐姆表|波長表
123-Third-tw-108|123|將電壓表連接到電路的正確方法是什麼？|B|||與電路同相|與電路並聯|與電路串聯|與電路正交
124-Third-tw-108|124|電流表通常如何連接到電路？|B|||與電路正交|與電路串聯|與電路並聯|與電路同相
125-Third-tw-108|125|哪種儀器用於測量電流？|A|||電流表|波長表|歐姆表|電壓表
126-Third-tw-108|126|哪種儀器用於測量電阻？|B|||示波器|歐姆表|雜訊電橋儀|頻譜分析儀
127-Third-tw-108|127|以下哪項可能會損壞萬用表？|C|||選擇範圍而言測量的電壓很小|使用前不熱機|嘗試選擇電阻選項來測量電壓|將儀表選項放置在量測毫安的項目整個晚上
128-Third-tw-108|128|通常使用萬用表測量以下哪些項目？|B|||阻抗和電抗|電壓和電阻|駐波比和發射功率|信號強度和雜訊
129-Third-tw-108|129|以下哪種材料最適合無線電收發機和電子焊接使用？|B|||銀焊劑|松香劑|酸性焊劑|鋁焊劑
130-Third-tw-108|130|冷焊的特徵是什麼？|B|||明亮或有光澤的表面|粒狀或無光澤的表面|深黑色斑點|綠色的色調
131-Third-tw-108|131|當歐姆表連接在無供電的電路上時，什麼原因導致剛開始歐姆表量測的電阻值較低，隨著時間的增長電阻值會增加？|A|||電路中有一個大電容|電路中有一個大電感|這是一個弛緩振盪器電路|歐姆表故障有問題
132-Third-tw-108|132|以下哪一種是振幅調變的形式？|D|||展頻|數據無線電|相位偏移調變|單邊帶
133-Third-tw-108|133|什麼類型的調變最常用於VHF數據無線電模式？|A|||調頻|單邊帶|展頻|振幅調變
134-Third-tw-108|134|哪種類型的語音模式最常用於VHF和UHF頻段的長距離通訊（弱信號）？|A|||單邊帶|數位無線廣播(DRM)|相位偏移調變|調頻
135-Third-tw-108|135|哪種類型的調變最常用於VHF和UHF語音中繼電臺？|D|||單邊帶|相位偏移調變|振幅調變|調頻
136-Third-tw-108|136|以下哪種發射類型的頻寬最窄？|C|||調頻語音|慢速掃瞄電視|電報|單邊帶語音
137-Third-tw-108|137|哪種邊帶通常用於10公尺HF、VHF和UHF單邊帶通信？|B|||下邊帶|上邊帶|抑制邊帶|倒轉邊帶
138-Third-tw-108|138|語音通訊使用單邊帶比FM好的原因是什麼？|D|||單邊帶信號不易受干擾|單邊帶信號更容易調諧|以上皆是|單邊帶信號具有較窄的帶寬
139-Third-tw-108|139|單邊帶語音信號的頻寬大概是多少？|B|||1 千赫|3 千赫|6 千赫|15 千赫
140-Third-tw-108|140|VHF 中繼電臺調頻語音信號的頻寬是多少？|A|||在10和15 千赫之間|低於500 赫|在50和125 千赫之間|大約150 千赫
141-Third-tw-108|141|在70公分頻帶，類比快速掃描電視傳輸的典型頻寬是多少？|B|||大約1 百萬赫|大約6 百萬赫|大約3 百萬赫|超過10 百萬赫
142-Third-tw-108|142|發送CW信號所需的最大頻寬是多少？|B|||15 千赫|150 赫|1 千赫|2.4 千赫
143-Third-tw-108|143|關於衛星通信，什麼是杜卜勒位移？|C|||衛星在一個頻段上接收信號並在另一個頻段上發射的模式|衛星軌道的變化|衛星和地球電臺之間的相對運動引起的信號頻率變化|某些衞星使用的特殊數位通信模式
144-Third-tw-108|144|衛星在U / V模式下運行的說法是什麼意思？|A|||衛星上行鏈路在70公分波段，下行鏈路在2公尺波段|衛星運行使用紫外線頻率|衛星上行鏈路在15公尺波段，下行鏈路在10公尺波段|衛星頻率通常是可變的
145-Third-tw-108|145|接收衛星信號時，會引起自旋衰落的原因是什麼？|B|||來自太陽輻射的圓極化雜訊干擾|衛星及其天線的旋轉|在衛星上行鏈路頻帶內干擾信號|接收信號的杜卜勒位移效應
1-Third-tw-108|1|用歐姆表測量電路中的電阻時，應採取以下哪些措施？|D|||確定電路工作是在正確的頻率|確定提供的電壓是正確的|確定電路有接地|確定電路是沒有供電的狀況
2-Third-tw-108|2|用電壓表測量高電壓時，應採取以下哪一項措施？|C|||確定電壓表具有非常低的阻抗|確定電壓是設定在正確的頻率|確定電壓表和測量線材是在額定電壓規格下使用|確定電路經由電壓表接地
3-Third-tw-108|3|以下哪項是12伏特蓄電池的安全隱憂？|D|||以上皆是|用手觸摸兩端可能會導致電擊|電池的射頻發射|端子短路會導致灼傷、起火或爆炸
4-Third-tw-108|4|流經身體的電流是如何造成傷害？|A|||以上皆是|破壞細胞的功能|導致不自主的肌肉收縮|加熱身體組織
5-Third-tw-108|5|連接到三孔交流插頭中的綠線是什麼？|D|||白線|火線|中性線|接地線
6-Third-tw-108|6|電路中保險絲的用途是什麼？|C|||防止電源雜訊損壞電路|限制電流以防止電擊|在過載情況下中斷電源|以上皆是
7-Third-tw-108|7|為什麼在5安培的保險絲處安裝20安培的保險絲是不可以的？|B|||較大的保險絲可能會因為額定值較高而燒斷|電流過大可能會引起火災|電源波動會增加|以上皆是
8-Third-tw-108|8|在您的電臺裡什麼是防止觸電的好方法？|A|||以上皆是|將電臺的所有交流電設備連接到一個共用的安全地線|使用由接地故障斷路器保護的電路|將電臺的所有交流電設備改用三線式電源線和三孔插頭
9-Third-tw-108|9|在同軸電纜饋線安裝避雷裝置時，應採取哪些預防措施？|D|||為每個保護器安裝一個並聯旁路開關，以便在高功率運行時將其切離電路|在每個保護器的地線安裝一個串聯開關，以防止發射過載時，無意中損壞保護器|將每個保護器的接地線分開，並連接到電臺接地|將所有保護器接地到共用的接地板，再將這塊接地板連接到外部接地
10-Third-tw-108|10|由120伏特交流電源電路供電的自製設備應該包含哪些安全設備？|D|||與交流電電源串聯的電感器|交流電源上的電容器|輸入電源上的交流電壓表|與交流電火線串聯的保險絲或斷路器
11-Third-tw-108|11|傳統的12伏特蓄電池會有什麼的危害？|C|||它會釋放出對大氣有害的臭氧|以上皆是|如果通風不良，爆炸性氣體會累積|高電壓引起的衝擊危險
12-Third-tw-108|12|如果鉛酸蓄電池充電或放電太快會發生什麼事情？|D|||以上皆是|記憶效應會降低電池的容量|電壓可能會反轉|電池可能會過熱，並放出易燃氣體或爆炸
13-Third-tw-108|13|電源關閉和斷開時，可能存在哪種危險？|B|||變壓器內部的循環電流可能會導致損壞|可能會因儲存在大容量電容器中的電量而受到電擊|靜電可能會損壞接地系統|如果取下蓋子，保險絲可能會熔斷
14-Third-tw-108|14|在鐵塔工作時人員應該何時配戴安全帽和安全眼鏡？|C|||除攀登鐵塔外的所有時間|除牢靠固定到鐵塔外的所有時間|在鐵塔上完成工作的所有時間|只有當塔高超過10公尺時
15-Third-tw-108|15|攀登天線鐵塔之前，需要注意那些預防措施？|B|||確定有佩戴接地腕帶|穿上安全背帶和安全眼鏡|以上皆是|移除所有的鐵塔接地連接線
16-Third-tw-108|16|在沒有其他人員協助的情況下，攀登鐵塔時，什麼情況是安全的？|D|||未進行電氣工作時|未進行機械工作時|工作的高度不超過地面6公尺|以上皆非
17-Third-tw-108|17|安裝天線鐵塔時，以下哪項是重要的安全防範措施？|C|||絶緣鐵塔基座以避免雷擊|始終佩戴連接手腕的接地帶|尋找並清除任何上方電線|以上皆是
18-Third-tw-108|18|起重吊杆的目的是什麼？|B|||暫時更換拉線|吊升塔節或天線|提供臨時接地|用於代替安全帶
19-Third-tw-108|19|安裝天線時，與電力線的最小安全距離是多少？|C|||電力線離地面的高度|工作頻率的1/2波長|假如天線意外掉落，天線必須要離電力線超過3公尺|你的房屋的一半寬度
20-Third-tw-108|20|以下哪項是使用曲軸(crank-up)塔時，要記住的重要安全規則？|C|||以上皆是|這種類型的塔絕對不能接地|除非它處於完全縮回的位置，否則絕不能攀爬這種類型的塔|這種類型的塔絕不能塗漆
21-Third-tw-108|21|以下哪項是鐵塔正確接地的方法？|D|||一個鐵氧體磁環連接在塔和地面之間|一支1.3公尺的接地棒，從地面打到地基不超過30公分|將鐵塔基座和冷水管連接|在鐵塔底部每個支撐點分別安裝2.7公尺長的接地棒，將每支接地棒都連接到鐵塔
22-Third-tw-108|22|為什麼要避免將天線安裝到電線桿？|A|||天線會接觸到高壓電線|以上皆是|由於感應電壓，天線不能正常工作|公用事業公司將向您收取額外的月費
23-Third-tw-108|23|關於防雷所使用的接地導體，以下哪項是正確的？|C|||必須避免共用接地|只能使用非絕緣電線|導線避免過大的彎曲|必須用精確的直角彎曲的導線小心地佈線
24-Third-tw-108|24|為防護雷擊在鐵塔安裝地線時，以下哪項是最佳做法？|B|||以上皆是|確保接地線連接短而直接|在接地連接處安裝一個迴路，以防止水對地面系統造成損害|確保地線中的所有彎頭都是乾淨的、直角彎曲
25-Third-tw-108|25|VHF和UHF無線電信號是什麼類型的輻射？|C|||游離輻射|阿爾法輻射|非游離輻射|伽瑪輻射
26-Third-tw-108|26|以下哪個頻率具有最大允許暴露限值的最低值？|C|||440 百萬赫|3.5 百萬赫|50 百萬赫|1296 百萬赫
27-Third-tw-108|27|電臺在發射檢查評估之前，業餘無線電臺在VHF頻率下可以使用的最大功率是多少？|B|||1瓦特的順向功率|25瓦特(PEP) 在天線端|50瓦特(PEP)的反射功率|1500瓦特(PEP) 發射機輸出端
28-Third-tw-108|28|什麼因素會影響人員接近業餘電臺天線的電磁暴露(RF exposure)？|B|||天線的輻射場型|以上皆是|輻射場強的頻率和功率|從天線到人的距離
29-Third-tw-108|29|為什麼暴露限制隨頻率而變化？|C|||本質上，更高頻率的射頻場強是瞬態的|較低頻率的射頻場強不能穿透人體|人體在某些頻率比其他頻率吸收更多的射頻能量|較低頻率的射頻場強比較高頻率的射頻場強具有更多的能量
30-Third-tw-108|30|如果有人意外觸摸了你發射中的天線會發生什麼？|C|||觸摸天線可能會造成電視干擾|他們可能會發生輻射中毒|他們可能會受到射頻燒傷|以上皆是
31-Third-tw-108|31|業餘無線電人員可採取以下哪些措施來防止射頻輻射超過我國的電磁暴|A|||重新安置天線|重新安置發射機|以上皆是|增加工作週期
32-Third-tw-108|32|如何確保您的電臺符合射頻安全規定？|B|||以上皆是|每當異動設備的元件時，重新評估電臺的射頻安全規定|確保天線系統是低駐波比|通知NCC您的電臺進行的任何更改
33-Third-tw-108|33|為什麼工作週期是用來確定安全射頻輻射暴露限值的因素之一？|A|||工作週期影響人們對輻射的暴露的平均值|工作週期影響人們對輻射的暴露的峰值|工作週期考慮到天線饋線損耗|工作週期考慮了放大器的熱效應
34-Third-tw-108|34|射頻暴露平均時間內工作週期的定義是什麼？|C|||發射機的最低功率輸出與最高功率輸出之間的差異|發射機未發射的時間百分比|發射機發射的時間百分比|發射機的PEP和平均功率輸出之間的差異
35-Third-tw-108|35|射頻輻射與游離輻射（放射性）有什麼不同？|A|||射頻輻射沒有足夠的能量來引起基因的損傷|射頻輻射只能用射頻計量計檢測|射頻輻射範圍限制在幾公尺|射頻輻射非常安全
36-Third-tw-108|36|當暴露的平均時間是6分鐘，如果信號在整個6分鐘內，出現3分鐘、消失3分鐘，則允許多少功率密度？|B|||3倍|2倍|不允許調整更短的暴露時間|一樣多
1-Third-tw-108|1|您可使用下列哪種方式來防止因為射頻電流在有屏蔽的麥克風電纜線流通而產生的音頻失真？|A|||鐵氧體扼流圈(Ferrite choke)|前置放大器(Preamplifier)|帶通濾波器(Band-pass filter)|低通濾波器(Low-pass filter)
2-Third-tw-108|2|在行動電臺收發機收到的音頻中，伴隨著引擎速度變化產生的高亢嘶嘶聲的來源為何？|A|||交流發電機|防鎖死煞車系統控制器|點火系統|電子的燃油泵
3-Third-tw-108|3|行動電臺的收發機上的電源線的負迴路端應該接至何處？|C|||接至收發機的支架上|接在車輛上的任何金屬部分|接在電池或引擎之接地帶上|在天線的固定底座上
4-Third-tw-108|4|如有其他電臺控制員說你的行動電臺的發射機的音頻有變動的高亢嘶嘶聲時，可能會是何種情況？|C|||你務必去調整制躁(squelch)控制鈕|你的麥克風傳來窗外的噪音|車輛電氣系統的噪音經由你的語音音頻一併發射出來|你接收機的音量設定的太高
5-Third-tw-108|5|如果發射機的麥克風增益設定過高時，將會產生何事？|D|||輸出功率也許過高|頻率可能變化不定|SWR駐波比可能增高|輸出信號可能失真
6-Third-tw-108|6|下列哪一項描述了一般所謂的”中繼偏移”？|C|||匹配天線阻抗與饋電電纜阻抗|中繼電臺定時器重置前的延滯時間|中繼電臺的發射與接收頻率間的差異|中繼電臺的發射與接收天線之間的距離
7-Third-tw-108|7|自動增益控制(AGC)之功能為何？|C|||保護天線避免雷擊|消除電臺佈線的射頻|保持接收音頻相對比較的穩定|用於匹配天線的非對稱性的測角儀控制
8-Third-tw-108|8|以下哪一項是使用屏蔽線的常見原因？|D|||將導線連接到其他信號|降低直流電源連接的電阻|防止不必要信號耦合到導線或從導線耦合|增加導線的載流能力
9-Third-tw-108|9|如果您被告知您的FM手持式或行動收發機過度偏移，您可以做什麼？|C|||對著麥克風大聲說話|讓收發機冷卻降溫|遠離麥克風說話|切換到高功率
10-Third-tw-108|10|什麼會導致AM或FM無線電廣播無意中收到業餘無線電傳輸？|A|||接收機無法阻擋AM或FM頻段以外的強信號|發射機的音頻放大器過載|調頻發射機的偏差設置得太低|發射機的麥克風增益過高
1-Third-tw-108|1|下列何者是符合NCC關於妨害性干擾的定義?|A|||嚴重降低、阻礙或重覆性中斷操作於符合法規電臺的無線電通訊服務|暴風雨所產生的靜電|不必要的無線電傳輸對於無線電臺內設備造成財產損害|干擾使用者中繼臺之無線電傳輸
2-Third-tw-108|2|下列何者應受到保護，免於受業餘無線電的訊號干擾?|C|||行動電話|廣播電視|無線電導航|市民無線電
3-Third-tw-108|3|何時允許有意的干擾其他業餘電臺?|A|||任何時候都不可以|僅只於比賽時|任何時候，業餘電臺都不受到有意的干擾的保護|只有在其他友台發表極端的宗教或政治看法時
4-Third-tw-108|4|當你正在操作70公分波段，干擾到無線電定位電臺時，你應採取什麼措施？|A|||停止操作並採取行動消除任何有害的干擾|連絡上該定位電臺並要求他們改變頻率|改成電報模式，因為這樣比較不會造成干擾|無動於衷，因為這個波段是專門保留給業餘無線電的
5-Third-tw-108|5|甚麼會導致你的FM訊號干擾鄰近頻率的電臺?|B|||SWR太高|麥克風的增益過強導致過度偏移|不正確的CTCSS音頻|以上皆是
6-Third-tw-108|6|下列何者適用於兩個電臺在同一頻率發射時互相干擾的情況?|D|||誰有最強的訊，號誰就優先|待在頻率上越久的電臺就有優先權|訊號微弱的電臺有優先權|應該遵循日常的禮儀，但是沒有電臺有絕對的優先
7-Third-tw-108|7|下列何種Q信號代表你正受到其他電臺的干擾|B|||QTH|QRM|QRN|QSB
8-Third-tw-108|8|以下哪一項可降低接收機受到的點火干擾？|B|||減少制躁設定|把噪音消除器打開|使用RIT控制|稍微將頻率變動一下
9-Third-tw-108|9|為了將SSB接收作業的噪音及干擾極小化，下面哪一項是較為適用的接收濾波器頻寬選項？|B|||5000 赫|2400 赫|500 赫|1000 赫
10-Third-tw-108|10|為了將CW接收作業的噪音及干擾極小化，下面哪一項是較為適用的接收濾波器頻寬選項？|D|||1000 赫|5000 赫|2400 赫|500 赫
11-Third-tw-108|11|以下哪項可能是射頻干擾的原因？|C|||諧波|混附發射|以上皆是|基本超載
12-Third-tw-108|12|以下哪一項是減少或消除業餘發射機對附近電話的干擾的方法？|B|||濾波器裝在發射機上|在電話機裝一個射頻濾波器|減少發射機發射的駐波比|降低麥克風增益
13-Third-tw-108|13|如何減少或消除業餘無線電信號對非業餘無線電或電視機造成的過載？|C|||將發射機切換到窄頻模式|將發射機從FM模式切換到SSB模式|在受影響的接收機天線輸入端用濾波器阻擋業餘信號|用業餘發射機上的濾波器阻止干擾信號
14-Third-tw-108|14|如果鄰居告訴您，您的電臺的操作正在干擾他們的收音機或電視，您應採取以下哪種行動？|A|||確保您的電臺工作正常情形下，不會對調諧到同一頻道的你的收音機或電視機造成干擾|立即關閉發射機並聯繫離您最近的NCC辦事處尋求幫助|告訴他們您的許可證授予您操作權並且無法做任何改變來減少干擾|在發射機的輸出端安裝一個諧波倍增器並對其進行調諧，直至消除干擾
15-Third-tw-108|15|以下哪項可能有助於修正射頻干擾問題？|A|||以上皆是|咬合鐵氧體扼流圈|帶阻濾波器和帶通濾波器|低通和高通濾波器
16-Third-tw-108|16|如果鄰居家裡的東西對你的業餘電臺造成妨害性干擾，你應該怎麼做？|D|||和你的鄰居一起確定造成的設備|檢查你的電臺設備，並確保它符合良好的業餘準則標準|有禮貌地通知您的鄰居不要使用導致干擾的設備的相關規定|以上皆是
17-Third-tw-108|17|解決業餘無線電干擾有線電視的第一步是什麼？|A|||確保正確安裝所有電視同軸連接器|在電視天線輸入端添加一個低通濾波器|在電視天線輸入端添加一個高通濾波器|將前置放大器添加到電視天線輸入
